0,"484;34;46;33;21;9;34;31;54;14;21;11;42;17;95;78;481;33;46;33;22;9;35;30;54;14;20;15;43;18;93;78;477;36;44;30;22;9;36;28;55;14;22;15;45;17;92;82"
1,"455;50;47;39;44;9;25;12;71;22;22;31;57;8;48;84;452;55;46;40;44;9;26;14;73;20;23;28;54;10;48;82;437;51;46;43;44;8;26;13;72;20;22;30;56;10;59;87"
2,"369;52;70;36;40;11;52;36;70;15;20;27;51;18;58;99;361;59;71;42;41;11;49;32;75;16;22;22;54;20;53;96;336;57;64;37;38;11;48;33;73;12;21;24;46;21;84;119"
3,"393;44;57;37;44;10;48;30;64;20;19;17;41;20;77;103;382;56;55;39;41;6;50;28;66;16;20;17;49;22;74;103;372;46;51;43;43;9;41;41;71;15;23;20;47;21;79;102"
4,"418;54;64;42;50;5;28;35;60;24;24;30;46;9;50;85;380;48;62;46;52;4;32;33;70;26;22;30;51;10;62;96;383;59;64;50;51;5;28;30;65;23;21;31;44;11;71;88"
5,"369;56;61;58;36;8;43;43;59;16;23;21;45;9;77;100;353;49;72;62;45;9;47;41;65;18;23;21;42;8;63;106;351;54;61;60;41;6;49;42;64;17;26;25;48;9;66;105"
6,"320;28;53;43;49;0;40;29;89;13;22;28;80;16;111;103;341;38;47;42;47;0;40;27;82;11;25;30;70;17;104;103;328;35;53;44;45;1;38;26;84;11;25;26;72;17;112;107"
7,"447;36;45;27;45;9;31;16;92;24;20;15;65;7;70;75;441;41;43;27;43;6;27;24;97;21;21;19;64;6;66;78;440;49;44;27;47;11;28;20;90;20;24;18;63;6;51;86"
8,"401;42;70;41;50;6;32;36;78;13;19;34;51;11;48;92;396;45;65;43;49;5;34;34;73;11;21;33;55;13;51;96;388;50;66;48;43;6;33;38;80;16;19;31;50;12;56;88"
9,"396;49;50;37;47;7;26;23;96;21;21;29;56;12;65;89;408;53;52;47;44;7;23;29;86;27;19;29;58;10;51;81;386;47;54;50;49;11;25;30;84;22;23;31;61;10;50;91"
10,"477;36;58;22;36;7;27;19;93;17;10;18;56;16;61;71;455;42;53;31;34;7;26;20;104;17;13;16;52;14;67;73;437;39;52;33;30;7;29;25;95;15;14;18;54;13;82;81"
11,"236;69;11;32;18;1;18;27;136;15;5;10;128;10;186;122;236;59;7;35;11;1;17;23;154;16;6;4;149;13;192;101;253;67;11;35;11;1;16;21;146;15;5;4;138;13;175;113"
12,"212;186;21;62;5;4;19;48;75;13;5;11;68;6;149;140;210;193;21;70;5;4;19;47;73;10;5;11;74;5;135;142;207;189;20;66;3;3;19;50;77;14;6;10;81;6;138;135"
13,"454;48;47;29;33;9;33;30;70;13;23;21;35;10;75;94;469;53;53;26;32;10;30;32;67;14;22;22;35;11;66;82;471;48;53;27;32;11;29;32;69;13;21;22;33;12;69;82"
14,"371;44;78;53;42;7;52;43;40;13;12;26;26;15;85;117;360;42;69;50;41;5;45;40;55;18;18;25;30;14;98;114;364;51;81;64;38;6;51;49;34;12;11;28;27;16;84;108"
15,"440;82;31;70;31;7;27;54;65;13;12;19;28;10;49;86;437;99;39;69;24;10;25;49;51;18;11;20;29;6;49;88;455;94;32;61;31;10;31;38;57;17;11;16;29;6;51;85"
16,"366;55;47;49;33;3;43;30;70;22;18;17;50;10;101;110;371;71;50;36;31;7;47;33;66;14;20;15;50;10;94;109;374;76;51;51;37;3;45;31;59;20;21;16;43;12;78;107"
17,"378;135;32;59;19;13;26;30;34;18;8;15;27;14;114;102;394;131;41;56;16;12;23;31;48;20;6;15;29;17;97;88;401;123;47;54;17;13;25;36;45;17;6;17;27;16;89;91"
18,"529;81;26;36;22;8;22;15;88;19;7;15;38;16;54;48;539;84;32;29;29;9;18;12;93;19;6;13;43;12;40;46;540;88;30;22;29;9;19;6;89;22;6;15;47;10;45;47"
19,"489;70;50;33;43;7;27;23;75;26;14;21;25;14;45;62;480;75;54;43;41;8;31;26;76;26;15;20;23;14;30;62;453;72;51;47;43;8;35;25;83;23;14;21;29;17;38;65"
20,"300;33;62;52;33;9;54;37;68;23;21;21;51;11;109;140;306;39;62;44;38;8;50;39;68;20;23;15;46;9;118;139;329;42;60;45;39;9;52;40;62;16;22;21;44;10;103;130"
21,"524;118;20;22;15;5;18;16;47;12;5;7;29;9;76;101;548;123;23;23;18;6;12;18;46;12;4;7;27;8;58;91;530;116;22;31;20;6;13;20;49;14;7;6;27;9;63;91"
22,"583;131;19;33;15;3;13;8;94;10;4;9;31;5;32;34;634;132;21;26;21;3;8;6;69;14;6;6;23;7;23;25;668;135;15;25;15;3;7;8;59;14;3;7;25;5;12;23"
23,"353;91;18;41;17;6;22;22;84;12;15;13;81;9;142;98;369;91;24;37;16;10;27;28;78;12;10;12;79;8;130;93;369;95;25;32;20;10;24;25;74;18;12;13;82;6;129;90"
24,"254;83;20;36;13;3;24;42;86;15;8;15;87;10;176;152;265;81;19;29;14;2;21;42;118;18;5;8;91;15;162;134;262;85;18;35;13;1;16;44;114;16;8;10;97;15;164;126"
25,"339;63;40;60;18;5;28;27;131;14;10;13;96;15;106;59;326;66;38;59;22;5;27;31;136;10;14;15;97;14;96;68;332;58;43;58;21;3;28;42;127;14;12;12;89;15;107;63"
26,"394;57;37;44;19;7;41;16;57;8;13;8;41;9;169;104;419;49;34;21;17;6;39;12;59;7;17;7;43;13;177;104;430;50;38;23;17;6;42;14;52;5;16;5;36;11;176;103"
27,"157;59;18;57;20;1;32;61;75;16;6;21;120;17;154;210;153;60;19;55;16;1;29;69;76;18;6;19;119;20;163;201;167;63;17;57;20;1;27;64;75;17;7;21;114;17;153;204"
28,"339;98;33;81;27;5;31;67;46;6;11;23;47;6;69;135;345;102;35;76;31;4;29;70;41;7;11;25;50;5;61;132;352;101;25;102;32;6;29;61;52;8;9;23;50;8;49;117"
29,"437;79;47;55;39;9;22;32;62;27;13;28;46;5;49;74;416;76;49;49;40;9;23;33;75;25;14;26;54;8;53;74;426;88;46;55;39;9;21;34;72;26;12;28;53;6;44;65"
30,"493;59;18;61;26;6;13;70;115;8;9;32;30;8;33;43;514;62;19;61;22;5;11;66;110;8;7;31;29;7;31;41;490;70;17;61;23;6;7;68;123;10;8;29;31;7;38;36"
31,"541;107;32;53;23;5;22;26;58;19;11;12;30;10;27;48;559;110;30;41;30;4;17;26;57;15;10;11;29;12;22;51;541;121;29;60;24;7;20;30;53;14;13;10;31;8;21;42"
32,"523;93;31;48;27;5;25;19;53;27;10;16;44;12;39;52;525;92;31;41;25;5;24;23;64;25;9;18;48;14;37;43;538;100;29;54;28;3;24;18;52;28;9;14;45;14;25;43"
33,"206;133;25;72;5;2;14;66;61;20;1;7;77;17;143;175;214;127;25;61;6;3;17;54;62;24;2;7;73;15;144;190;209;129;22;62;8;4;17;54;61;24;1;8;74;18;144;189"
34,"392;91;24;55;18;4;31;38;76;11;8;6;46;11;103;110;411;97;26;58;15;7;38;39;63;9;8;7;40;11;90;105;428;101;21;47;15;2;30;39;65;13;9;6;44;10;90;104"
35,"409;84;33;38;23;5;23;62;87;12;14;19;42;10;80;83;422;88;39;35;28;5;21;60;84;12;18;17;36;10;64;85;412;80;39;48;24;3;20;57;88;12;17;19;40;11;69;85"
36,"398;105;42;45;26;5;36;25;56;18;14;17;41;12;97;87;413;125;41;36;27;5;29;26;59;14;11;14;42;12;95;75;411;133;43;39;22;2;34;26;59;13;7;13;37;15;97;73"
37,"294;80;21;39;31;4;27;30;129;13;15;16;106;6;93;120;286;80;15;27;19;3;16;29;150;11;11;16;147;5;114;95;294;74;16;26;28;4;22;26;153;15;15;11;126;7;95;112"
38,"318;54;34;54;17;0;38;34;80;14;10;15;100;11;140;105;287;54;27;54;12;2;39;29;68;7;12;18;88;13;187;127;286;57;37;44;16;2;30;29;72;7;11;16;79;11;201;126"
39,"362;56;45;31;21;2;40;9;60;10;11;14;55;17;196;95;397;62;50;20;25;4;41;17;68;17;13;12;49;15;148;86;378;68;45;28;22;4;38;14;76;17;13;11;53;14;153;90"
40,"320;133;26;61;27;7;17;54;95;22;13;25;73;12;53;86;318;122;30;62;27;9;19;54;85;22;10;22;79;11;68;86;293;105;31;60;27;7;18;52;101;23;14;20;84;13;81;95"
41,"364;55;47;80;27;15;22;52;77;21;21;28;29;16;65;105;408;44;50;54;28;17;31;42;79;15;21;26;31;23;53;102;392;46;50;50;28;16;34;35;89;16;19;23;42;22;59;103"
42,"280;101;29;37;20;6;18;73;139;23;8;10;63;14;81;122;290;92;30;37;13;5;18;76;152;15;8;8;75;14;79;112;288;91;26;39;11;5;16;73;156;13;9;8;76;15;87;111"
43,"288;43;31;74;34;5;19;70;125;10;12;30;90;9;89;95;316;34;43;58;31;6;26;74;134;9;16;22;89;11;64;91;306;40;41;62;35;6;22;64;138;11;17;20;83;13;81;85"
44,"187;68;23;136;19;2;23;87;85;17;11;28;74;13;122;129;172;66;18;130;8;3;23;102;84;11;9;19;93;12;142;132;169;56;14;118;13;3;23;112;88;13;7;21;100;9;151;127"
45,"161;88;11;100;28;2;17;103;138;17;13;29;112;4;87;114;160;79;9;73;19;2;13;103;138;16;9;24;125;2;116;136;212;89;13;40;28;3;18;59;136;13;8;32;125;5;97;146"
46,"160;101;12;101;13;3;15;99;95;18;7;19;84;10;124;163;163;101;10;88;13;0;18;103;93;13;10;24;80;13;137;158;178;88;9;99;9;2;23;83;110;20;6;21;85;9;136;146"
47,"206;77;22;42;12;1;18;51;105;14;9;14;104;15;153;181;214;96;24;47;9;0;20;62;96;13;6;11;106;12;139;169;233;102;27;51;9;2;22;61;82;21;6;12;86;8;131;171"
48,"118;32;20;92;22;2;28;184;101;9;10;14;113;2;115;162;109;19;21;82;28;5;35;196;104;12;12;12;114;2;117;156;106;25;16;87;23;2;35;191;104;9;11;14;118;3;129;151"
49,"243;45;28;53;30;6;30;48;99;10;16;19;113;21;148;115;228;35;34;48;21;5;32;48;95;9;13;15;116;16;177;132;217;42;30;56;25;5;35;54;89;8;15;21;119;14;157;137"
50,"307;134;20;50;17;4;23;35;66;16;9;5;64;7;169;98;324;126;20;38;15;3;18;41;72;16;6;7;66;7;170;95;369;130;17;34;16;5;15;33;83;14;4;4;67;5;152;76"
51,"355;111;31;72;26;9;24;53;69;21;16;20;44;17;54;102;363;107;30;69;22;9;25;44;87;23;12;13;50;13;58;99;362;118;32;71;18;10;26;41;86;22;10;15;46;14;55;98"
52,"158;112;23;37;22;2;26;23;47;19;9;17;93;22;268;146;159;109;22;45;15;5;29;23;55;12;7;19;93;14;266;151;168;108;22;31;22;4;29;24;47;19;10;17;85;23;258;157"
53,"150;92;22;31;10;5;26;73;63;15;10;17;52;15;191;252;153;92;22;32;10;3;22;86;67;14;10;11;47;17;182;256;156;98;27;34;9;3;20;93;63;16;10;10;45;17;182;241"
54,"210;85;16;65;17;6;32;80;65;21;10;32;58;5;139;183;217;118;21;63;9;6;20;105;79;14;7;9;49;8;149;150;234;113;19;91;16;6;19;84;86;12;8;19;44;5;135;133"
55,"288;204;15;33;15;4;21;22;19;10;8;5;46;11;184;139;286;245;20;23;10;1;15;29;17;11;5;4;35;8;200;115;288;236;14;25;11;2;18;36;20;8;9;4;36;7;193;117"
56,"263;196;10;49;15;4;14;40;48;13;8;11;63;6;144;140;259;176;12;31;10;2;12;20;79;6;7;10;77;7;188;128;246;187;12;39;13;4;20;23;68;10;5;16;73;7;181;120"
57,"201;79;8;70;18;4;12;56;94;12;6;13;107;9;183;152;178;88;18;73;14;4;16;75;85;16;9;10;121;8;158;151;197;86;11;66;18;1;21;65;75;14;7;14;98;6;178;167"
58,"252;163;14;22;12;2;22;19;53;11;8;7;108;7;242;82;243;161;20;16;13;4;16;13;54;7;13;6;107;3;254;94;242;150;25;20;16;6;22;17;50;8;13;11;101;7;247;89"
59,"272;125;17;35;10;1;26;53;56;19;6;13;79;8;191;113;243;128;24;30;11;2;20;55;58;14;5;15;77;8;211;123;278;136;20;40;12;2;22;51;60;14;9;12;64;7;184;113"
60,"200;61;22;35;31;3;21;33;123;11;9;11;121;8;237;98;181;56;17;33;18;3;25;41;131;11;20;10;146;2;235;95;189;60;10;44;15;1;23;40;107;6;18;11;154;6;249;91"
61,"310;139;15;30;9;7;22;39;170;9;3;10;75;10;91;85;302;141;18;23;16;9;12;46;181;12;6;6;88;12;88;64;301;143;16;27;11;10;19;47;177;16;6;8;80;12;82;69"
62,"386;116;19;46;8;6;22;57;75;14;7;7;50;12;96;103;357;110;22;33;10;4;28;77;52;17;8;5;48;15;114;124;370;110;22;38;10;3;20;68;64;13;8;4;52;14;110;118"
63,"295;90;15;42;22;4;31;18;89;18;6;17;86;12;161;118;310;145;17;45;22;6;17;16;105;22;8;13;83;13;121;81;291;110;24;56;24;5;35;29;71;18;6;12;66;16;142;119"
64,"343;160;23;41;7;1;23;27;59;21;6;3;57;9;148;96;421;217;15;28;6;1;13;31;54;8;5;5;42;5;105;68;436;188;19;34;7;4;16;21;70;9;3;7;42;6;92;70"
65,"347;57;52;37;38;6;38;38;74;16;24;25;53;11;91;117;332;53;46;39;42;6;36;37;75;16;23;25;63;13;102;116;339;45;57;40;40;9;35;38;79;19;26;23;57;11;87;119"
66,"352;55;57;37;40;14;38;27;70;19;22;29;57;14;81;112;357;59;54;41;38;12;37;34;72;21;22;27;52;15;71;112;361;58;53;34;46;9;41;33;71;20;19;28;52;16;68;115"
67,"437;80;48;35;31;5;40;32;60;21;18;12;51;14;54;86;423;69;49;30;31;7;40;29;66;23;20;15;52;14;66;90;437;73;49;29;31;7;40;27;62;23;17;14;49;16;63;87"
68,"358;53;50;31;33;4;45;38;92;10;17;7;63;20;94;109;367;55;47;33;39;4;41;35;85;10;18;11;59;19;94;107;367;52;50;29;35;6;42;37;88;9;18;8;64;17;97;105"
69,"407;81;30;48;25;2;32;24;54;18;14;19;38;5;123;104;437;83;25;45;27;5;32;21;50;16;16;20;36;6;108;97;410;80;31;44;28;2;33;23;55;15;14;22;42;5;116;104"
70,"399;64;34;34;41;5;27;27;119;21;16;22;58;13;56;88;402;61;31;33;39;7;25;25;120;24;19;20;60;11;59;88;403;63;32;33;37;6;28;24;121;27;20;18;62;13;56;81"
71,"367;81;32;30;27;6;40;34;57;19;18;7;43;14;116;133;399;82;31;30;24;3;34;39;50;18;16;6;37;12;118;125;392;77;31;19;22;3;35;30;48;17;16;7;37;12;147;131"
72,"368;68;14;17;14;6;19;10;58;17;7;6;48;14;119;239;353;70;18;13;13;5;22;13;50;11;7;7;43;13;133;253;347;68;19;15;12;7;24;18;51;12;4;3;48;13;130;253"
73,"373;99;17;18;15;1;12;14;67;17;6;4;43;5;109;224;368;88;15;19;10;2;17;18;71;12;6;5;40;10;111;232;325;90;18;21;12;2;18;18;69;11;10;6;48;10;128;238"
74,"398;133;23;30;14;3;26;13;44;15;8;4;29;13;120;151;414;131;19;17;12;2;21;18;49;14;7;1;33;14;124;148;378;118;19;23;11;8;24;24;34;12;4;6;26;12;148;177"
75,"386;142;25;33;17;2;23;19;50;17;7;12;30;11;115;135;407;132;28;21;16;3;17;15;45;18;11;9;37;12;120;133;296;145;34;34;20;3;26;29;33;13;8;13;33;12;149;176"
76,"400;101;21;71;22;6;22;39;31;23;12;14;30;3;125;104;394;110;27;65;25;3;21;44;34;16;9;11;29;4;123;109;450;132;25;86;22;3;16;46;36;22;8;13;28;7;61;69"
77,"406;84;23;48;14;3;27;27;64;25;10;10;34;10;128;111;425;86;33;41;17;3;28;32;55;17;8;12;29;9;116;113;497;123;27;44;17;2;15;31;53;16;9;11;20;8;78;73"
78,"216;50;24;33;33;7;21;16;154;27;15;29;196;21;82;100;232;50;22;30;31;4;26;16;144;22;19;26;201;20;79;102;224;52;23;26;28;3;25;17;144;23;19;28;202;23;81;106"
79,"292;66;51;73;45;9;29;54;81;13;16;30;61;19;69;116;294;64;57;64;46;10;24;55;74;15;16;42;52;12;71;128;298;65;49;72;50;8;30;53;82;16;16;32;57;19;66;111"
80,"295;81;41;81;43;7;23;40;89;19;22;35;69;22;47;110;281;75;43;84;43;7;26;41;83;19;20;41;66;25;64;106;301;79;41;83;36;8;27;36;89;18;18;37;65;22;60;104"
81,"323;61;37;68;44;8;31;35;93;27;20;21;63;15;69;109;349;71;41;53;40;9;28;37;77;22;26;33;57;15;62;104;339;63;42;63;42;8;29;34;82;23;24;26;63;14;60;112"
82,"380;60;45;58;36;7;29;52;79;12;23;21;40;9;70;103;404;55;40;50;32;9;24;48;78;16;19;20;46;6;79;98;385;66;38;61;34;6;31;48;81;12;20;20;43;8;71;100"
83,"391;51;42;61;30;7;35;36;83;19;21;28;58;19;60;83;398;64;44;59;37;6;37;41;67;23;22;23;49;17;51;86;376;60;47;53;34;10;36;40;95;23;26;28;59;11;47;79"
84,"385;63;37;51;38;7;36;39;82;25;21;29;45;13;62;91;379;53;33;42;36;8;30;35;93;29;22;30;52;16;75;91;370;64;34;44;38;8;34;34;87;29;23;30;48;11;76;94"
85,"497;80;25;46;19;5;22;33;59;23;16;14;39;13;59;74;484;83;32;43;24;9;25;26;71;17;13;14;39;11;56;77;490;71;23;38;21;6;21;31;78;22;13;15;45;16;58;76"
86,"353;79;47;55;28;7;34;40;69;15;16;19;52;10;92;108;349;88;54;41;25;7;42;35;67;16;14;17;54;11;108;96;371;78;50;46;30;10;43;28;66;15;16;20;59;11;86;95"
87,"361;74;30;53;30;4;31;37;72;13;18;22;46;6;102;125;376;53;40;59;33;8;30;40;77;18;16;21;43;8;95;107;374;58;43;48;33;7;32;35;78;16;14;24;39;9;106;108"
88,"425;59;32;43;15;2;31;21;88;19;7;22;57;12;111;80;440;73;38;49;21;3;30;18;92;18;6;11;58;13;85;69;442;70;39;35;21;3;29;17;96;17;11;16;63;11;78;76"
89,"387;66;36;38;32;3;31;39;77;21;5;20;45;19;102;103;384;56;34;33;28;5;36;42;79;20;19;15;49;17;98;109;406;62;38;32;28;6;38;36;65;17;12;24;48;14;97;101"
90,"495;91;32;23;20;9;27;21;43;12;11;11;23;10;101;95;474;92;33;16;17;7;36;25;44;9;10;11;19;10;112;109;449;97;27;21;14;3;33;25;47;8;12;13;28;12;128;107"
